PID	PLOTKEY	TREE_ID	TREE_SPECIES	TREE_SPECIES_LUMP	code	DIAM_CLASS_4_11	DIAM_CLASS_12_23	DIAM_CLASS_24_35	DIAM_CLASS_36_	TOTAL	height	genus	species	var_subsp	lifeform	source	table	code_match	name	num_matches
7684	164BC330	11675	S	S	S	1	0	1	0	2	30	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7685	164BC331	11678	Y	Y	Y	51	11	0	0	62	50	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7685	164BC331	11679	I	I	I	4	7	0	0	11	45	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7685	164BC331	11680	B	B	B	0	0	0	2	2	45	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7685	164BC331	11681	W1	W1	W1	1	0	0	0	1	15	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7700	164CA114	11682	B	B	B	31	0	0	0	31	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7700	164CA114	11683	I	I	I	0	1	0	0	1	2	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7714	164CA31	11684	Y	Y	Y	60	9	0	0	69	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7714	164CA31	11685	I	I	I	24	1	0	0	25	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7715	164CA32	11686	Y	Y	Y	6	1	0	2	9	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7715	164CA32	11687	B	B	B	0	1	1	2	4	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7716	90D211	11689	B	B	B	2	2	0	0	0	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7716	90D211	11688	Y	Y	Y	4	8	3	0	0	150	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7717	90D212	11691	B	B	B	2	1	0	0	0	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7717	90D212	11692	I	I	I	2	3	0	0	0	70	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7717	90D212	11690	Y	Y	Y	7	1	1	1	0	120	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7718	90D213	11696	B	B	B	7	0	1	0	0	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7718	90D213	11695	DP	DP	DP	7	2	2	0	0	50	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
7718	90D213	11693	I	I	I		0	0	1	0	110	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7718	90D213	11697	V	V	V	4	1	0	0	0	30	quercus	lobata		t	3	TREE_TALLY	matched	Quercus lobata 	1
7718	90D213	11694	Y	Y	Y	1	2	0	1	0	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7719	90D214	11698	B	B	B	1	2	0	0	0	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7719	90D214	11700	I	I	I	8	2	0	0	0	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7719	90D214	11699	Y	Y	Y	2	3	13	0	0	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7721	90D216	11702	B	B	B	7	2	0	0	0	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7721	90D216	11701	C	C	C	3	2	1	0	0	30	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
7724	90D219	11703	D4	D4	D4	1	1	0	0	0	20	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
7725	90D220	11706	B	B	B	2	1	0	0	0	10	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7725	90D220	11705	D4	D4	D4	1	2	0	0	0	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
7725	90D220	11709	DP	DP	DP	1	1	0	0	0	40	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
7725	90D220	11707	H2	H2	H2	1	2	0	0	0	20	aesculus	californica		t	3	TREE_TALLY	matched	Aesculus californica 	2
7725	90D220	11708	W	W	W	1	0	0	0	0	18	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
7725	90D220	11704	Y	Y	Y	1	0	0	0	0	25	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7726	90D221	11710	S	S	S	1	1	3	2	0	180	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7726	90D221	11711	W4	W4	W4	1	4	1	0	0	160	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
7726	90D221	11712	Y	Y	Y		0	1	0	0	165	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7727	164CA33	11715	I	I	I	15	3	1	0	19	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7727	164CA33	11713	Y	Y	Y	6	3	1	0	10	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7727	164CA33	11714	B	B	B	0	2	0	2	4	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7727	164CA33	11716	S	S	S	2	0	0	0	2	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7728	164CA34	11717	Y	Y	Y	16	5	0	0	21	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7728	164CA34	11720	I	I	I	10	0	0	1	11	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7728	164CA34	11719	W1	W1	W1	5	0	0	0	5	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7728	164CA34	11718	S	S	S	4	0	0	0	4	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7729	164CA35	11722	Y	Y	Y	0	0	3	0	3	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7729	164CA35	11724	B	B	B	0	1	1	0	2	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7729	164CA35	11725	I	I	I	2	0	0	0	2	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7729	164CA35	11721	S	S	S	0	0	0	2	2	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7729	164CA35	11723	W1	W1	W1	0	2	0	0	2	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7743	164DA11	11727	W1	W1	W1	6	1	0	0	7	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7743	164DA11	11726	Y	Y	Y	4	1	0	1	6	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7743	164DA11	11728	I	I	I	3	0	0	0	3	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7744	164DA12	11730	Y	Y	Y	2	0	0	3	5	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7744	164DA12	11729	I	I	I	2	1	1	0	4	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7744	164DA12	11731	S	S	S	0	0	0	2	1	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7744	164DA12	11732	W1	W1	W1	1	0	0	0	1	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7745	164DA13	11733	Y	Y	Y	1	2	0	2	5	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7745	164DA13	11734	B	B	B	0	0	1	0	1	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7746	164DA14	11735	Y	Y	Y	0	0	0	4	4	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7747	164DA15	11736	Y	Y	Y	6	0	5	3	14	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7747	164DA15	11737	B	B	B	0	0	1	0	1	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7757	164DA22	11738	Y	Y	Y	8	2	0	0	10	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7757	164DA22	11739	I	I	I	1	1	0	0	2	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7758	164DA23	11740	B	B	B	12	0	0	0	0	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7758	164DA23	11741	Y	Y	Y	1	0	0	0	0	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7760	164DA25	11742	B	B	B	0	2	3	0	5	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7760	164DA25	11743	Y	Y	Y	2	1	0	0	3	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7764	164DA29	11744	K	K	K	54	0	0	0	54	0	pinus	tuberculata		t	3	TREE_TALLY	matched	Pinus tuberculata 	1
7770	164DA31	11745	J	J	J	0	0	1	4	5	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7771	164DA32	11746	W1	W1	W1	4	6	2	3	15	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7771	164DA32	11747	S	S	S	0	1	0	1	2	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7772	164DA33	11748	B	B	B	25	0	0	0	25	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7772	164DA33	11749	W1	W1	W1	1	0	0	0	1	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7773	164DA34	11751	Y	Y	Y	0	2	0	1	3	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7773	164DA34	11750	S	S	S	0	0	0	2	2	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7773	164DA34	11752	W1	W1	W1	1	0	0	0	1	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7774	164DA35	11753	J	J	J	1	3	2	1	7	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7774	164DA35	11754	B	B	B	6	0	0	0	6	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7775	164DA36	11756	W1	W1	W1	0	0	0	3	3	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7775	164DA36	11755	J	J	J	0	0	0	2	2	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7775	164DA36	11757	S	S	S	0	0	0	1	1	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7776	164DA37	11758	B	B	B	19	0	0	0	19	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7817	165B31	11759	P	P	P	8	2	0	0	10	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7821	165C12	11760	J	J	J	0	2	2	2	5	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7821	165C12	11761	Cl	Cl	Cl	1	1	0	0	2	0	cercocarpus	ledifolius		s	3	TREE_TALLY	matched	Cercocarpus ledifolius 	1
7822	165C13	11762	J	J	J	1	1	5	3	10	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7823	165C15	11763	J	J	J	0	0	2	3	5	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7823	165C15	11764	Jo	Jo	Jo	2	0	0	2	4	0	juniperus	occidentalis		t	2	TREE_TALLY	matched	Juniperus occidentalis 	1
7824	165C14	11765	W1	W1	W1	15	2	2	2	20	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7824	165C14	11766	J	J	J	1	0	0	2	3	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7826	165C22	11767	J	J	J	1	2	2	2	7	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7826	165C22	11769	Cl	Cl	Cl	0	1	0	0	1	0	cercocarpus	ledifolius		s	3	TREE_TALLY	matched	Cercocarpus ledifolius 	1
7826	165C22	11768	W1	W1	W1	0	0	0	1	1	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7827	165C23	11770	J	J	J	1	1	3	1	6	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7829	165C25	11771	P	P	P	2	2	1	0	5	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7829	165C25	11772	Jo	Jo	Jo	0	0	0	2	2	0	juniperus	occidentalis		t	2	TREE_TALLY	matched	Juniperus occidentalis 	1
7829	165C25	11773	J	J	J	1	0	0	0	1	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7830	165C26	11774	P	P	P	7	2	0	0	9	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7831	165C27	11775	J	J	J	2	1	5	1	9	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7832	165C28	11777	P	P	P	2	2	1	0	5	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7832	165C28	11776	Jo	Jo	Jo	0	1	3	0	4	0	juniperus	occidentalis		t	2	TREE_TALLY	matched	Juniperus occidentalis 	1
7832	165C28	11778	Cl	Cl	Cl	0	1	2	0	3	0	cercocarpus	ledifolius		s	3	TREE_TALLY	matched	Cercocarpus ledifolius 	1
7833	165C29	11779	P	P	P	9	3	0	0	12	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7833	165C29	11780	Jo	Jo	Jo	0	3	0	0	3	0	juniperus	occidentalis		t	2	TREE_TALLY	matched	Juniperus occidentalis 	1
7834	165C210	11782	Jo	Jo	Jo	0	5	0	2	7	0	juniperus	occidentalis		t	2	TREE_TALLY	matched	Juniperus occidentalis 	1
7834	165C210	11781	P	P	P	2	3	0	0	5	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7835	165C211	11783	P	P	P	7	1	0	0	8	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7835	165C211	11784	Jo	Jo	Jo	1	4	0	0	5	0	juniperus	occidentalis		t	2	TREE_TALLY	matched	Juniperus occidentalis 	1
7836	165C212	11785	P	P	P	21	6	0	0	27	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7836	165C212	11786	Jo Juniper?	Jo	Jo	0	2	2	1	5	0	juniperus	occidentalis		t	2	TREE_TALLY	matched	Juniperus occidentalis 	1
7837	165C31	11787	P	P	P	6	4	0	0	10	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7840	165C34	11788	P	P	P	12	1	0	0	13	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7842	165C36	11789	P	P	P	14	8	0	0	22	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7843	165C37	11790	P	P	P	19	4	0	0	23	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7845	165C39	11791	P	P	P	13	2	0	0	14	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7845	165C39	11792	Jo	Jo	Jo	1	0	0	0	1	0	juniperus	occidentalis		t	2	TREE_TALLY	matched	Juniperus occidentalis 	1
7846	165C310	11793	J	J	J	0	0	2	4	6	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7847	165C311	11794	P	P	P	11	5	0	0	16	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7848	165C41	11795	P	P	P	5	0	0	0	5	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7849	165C42	11796	P	P	P	27	2	0	0	29	0	pinus	cembroides	monophylla	t	3	TREE_TALLY	matched	Pinus cembroides monophylla	2
7849	165C42	11797	Jc	Jc	Jc	3	0	0	0	3	0	juniperus	californica		t	3	TREE_TALLY	matched	Juniperus californica 	1
7852	68C61	11798	Y	Y	Y	1	1	0	0	1	112	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7853	68C62	11799	Y	Y	Y	6	2	0	0	8	105	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7853	68C62	11800	S	S	S	2	1	0	0	3	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7854	68C63	11801	Y	Y	Y	0	3	0	0	3	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7855	68C64	11802	Y	Y	Y	1	0	2	0	3	85	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7855	68C64	11803	B	B	B	1	0	0	0	1	20	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7856	68C65	11806	S	S	S	2	1	1	0	4	110	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7856	68C65	11804	Y	Y	Y	3	1	0	0	4	110	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7856	68C65	11805	B	B	B	0	1	1	0	2	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7856	68C65	11807	I	I	I	1	0	0	0	1	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7857	68C66	11808	Y	Y	Y	17	1	0	0	18	85	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7857	68C66	11809	S	S	S	11	6	0	0	17	85	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7858	68C67	11810	Y	Y	Y	21	12	2	0	35	125	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7859	68C68	11813	I	I	I	1	1	1	0	3	130	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7859	68C68	11811	D	D	D	0	1	0	0	1	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
7859	68C68	11812	S	S	S	1	0	0	0	1	35	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7860	68C69	11814	Y	Y	Y	3	7	5	0	15	120	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7860	68C69	11815	B	B	B	0	0	1	0	1	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7861	68C610	11816	Y	Y	Y	0	1	1	0	2	65	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7861	68C610	11817	B	B	B	0	1	0	0	1	25	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7861	68C610	11818	S	S	S	0	0	0	1	1	80	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7863	68C612	11819	Y	Y	Y	9	6	1	0	16	125	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7863	68C612	11820	S	S	S	0	2	0	0	2	65	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7863	68C612	11821	B	B	B	0	1	0	0	1	60	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7863	68C612	11822	I	I	I	1	0	0	0	1	45	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7865	68C615	11823	D	D	D	5	5	0	2	12	195	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
7865	68C615	11824	M2	M2	M2	6	1	0	0	7	35	acer	macrophyllum		t	3	TREE_TALLY	matched	Acer macrophyllum 	2
7866	68C616	11826	S	S	S	0	1	2	1	4	145	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7866	68C616	11825	Y	Y	Y	0	0	1	1	2	145	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7867	68C617	11827	B	B	B	11	1	0	0	12	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7868	68C618	11828	Y	Y	Y	1	2	0	0	3	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7869	68C619	11829	Y	Y	Y	3	1	1	3	8	130	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7869	68C619	11830	B	B	B	0	1	0	0	1	45	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7870	68C620	11831	Y	Y	Y	9	7	0	0	16	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7870	68C620	11832	I	I	I	0	1	0	0	1	70	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7872	77E216	11833	(B)	B	B	5	0	0	0	5	15	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7873	68C621	11834	B	B	B	2	0	0	0	2	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7874	68C622	11835	B	B	B	9	6	1	0	16	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7874	68C622	11836	C	C	C	2	0	0	0	2	20	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
7875	68C623	11841	I	I	I	6	1	0	0	7	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7875	68C623	11838	B	B	B	4	1	1	0	6	45	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7875	68C623	11842	W1	W1	W1	1	2	0	0	3	60	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
7875	68C623	11843	I circled	I	I	2	0	0	0	2	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7875	68C623	11837	C	C	C	1	0	0	0	1	25	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
7875	68C623	11839	H2	H2	H2	1	0	0	0	1	20	aesculus	californica		t	3	TREE_TALLY	matched	Aesculus californica 	2
7875	68C623	11844	S	S	S	1	0	0	0	1	40	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
7875	68C623	11840	W	W	W	1	0	0	0	1	20	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
7876	68C624	11845	M	M	M	37	0	0	0	37	18	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
7876	68C624	11846	Y	Y	Y	1	0	0	0	1	20	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7877	68C625	11847	Y	Y	Y	17	3	0	0	20	75	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7877	68C625	11848	B	B	B	0	1	0	0	1	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7877	68C625	11849	I	I	I	0	1	0	0	1	55	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7879	68C627	11850	Y	Y	Y	19	6	2	0	27	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7879	68C627	11851	B	B	B	2	1	0	0	3	45	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7879	68C627	11852	C	C	C	1	0	0	0	1	0	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
7880	68C628	11854	D	D	D	6	2	1	0	9	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
7880	68C628	11853	B	B	B	2	0	1	0	3	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7880	68C628	11856	(D)	D	D	2	0	1	0	3	0	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
7880	68C628	11855	I	I	I	2	0	0	0	2	45	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
7881	68C629	11857	Y	Y	Y	14	3	0	0	27	50	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
7881	68C629	11859	C	C	C	1	1	0	0	2	40	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
7881	68C629	11858	B	B	B	0	1	0	0	1	40	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
7881	68C629	11860	D	D	D	1	0	0	0	1	15	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
7883	68D13	11862	W	W	W	11	2	0	0	13	25	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
7883	68D13	11861	D4	D4	D4	3	0	0	0	3	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
7883	68D13	11863	DP	DP	DP	2	0	0	0	2	45	pinus	sabiniana		t	3	TREE_TALLY	matched	Pinus sabiniana 	1
7884	68D14	11864	E	E	E	10	3	0	0	13	40	quercus	engelmannii		t	3	TREE_TALLY	matched	Quercus engelmannii 	1
7884	68D14	11866	O	O	O	5	0	0	0	5	12	chamaecyparis	lawsoniana		t	3	TREE_TALLY	matched	Chamaecyparis lawsoniana 	2
7884	68D14	11865	Sx	Sx	Sx	5	0	0	0	5	15	salix	sp.		s, t	3	TREE_TALLY	matched	Salix sp. 	1
7885	68D15	11867	D4	D4	D4	14	4	0	0	18	30	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
7886	68D16	11868	D4	D4	D4	4	2	0	0	6	25	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
7887	68D17	11869	D4	D4	D4	8	2	0	0	10	20	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
7889	68D19	11870	D4	D4	D4	0	1	0	0	1	50	quercus	douglasii		t	3	TREE_TALLY	matched	Quercus douglasii 	1
7890	77E49	11871	J	J	J	0	0	5	0	5	75	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
7891	77E410	11872	R1	R1	R1	3	2	0	8	13	165	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
7892	77E411	11873	R1	R1	R1	9	3	5	3	20	125	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
